term_id,term_str,n,num,pos_max,p_stem,tfidf_sum
27857,uncouthness,1,0,NN,uncouth,1.0371165600467903e-05
27858,uncovered,12,0,VBD,uncov,2.899635527228775e-05
27860,uncultivated,2,0,JJ,uncultiv,1.541562119316068e-05
27861,uncurtained,1,0,VBD,uncurtain,1.2752266189273116e-05
27862,uncushioned,1,0,JJ,uncushion,2.797936570907902e-05
27863,und,8,0,NN,und,7.182515913202266e-05
27864,undaunted,2,0,VBN,undaunt,1.5370603009736227e-05
27865,undeceived,1,0,VBD,undeceiv,2.0355910898048993e-05
27866,undecided,7,0,JJ,undecid,3.8187298612833915e-05
27867,undefinable,1,0,JJ,undefin,1.2752266189273116e-05
27868,undefined,4,0,JJ,undefin,3.7966662173969664e-05
27869,undeniable,1,0,JJ,undeni,1.1849086635246452e-05
27871,underbrush,1,0,NN,underbrush,2.797936570907902e-05
27872,underclothes,1,0,NNS,undercloth,1.847187537312218e-05
27873,undergo,11,0,VB,undergo,3.0434238148261057e-05
27874,undergoing,5,0,VBG,undergo,2.5189698591022086e-05
27875,undergone,7,0,VBN,undergon,5.178562296406331e-05
27876,undergraduates,1,0,NNS,undergradu,1.551194604840247e-05
27877,underground,6,0,JJ,underground,4.133516992011443e-05
27878,undergrown,1,0,JJ,undergrown,1.2684738914136435e-05
27879,undergrowth,2,0,NN,undergrowth,3.222351773808534e-05
27880,underhanded,1,0,JJ,underhand,1.2752266189273116e-05
27881,underlet,1,0,VB,underlet,1.1849086635246452e-05
27882,underlie,1,0,VBP,underli,1.0371165600467903e-05
27883,underlings,1,0,NNS,underl,1.2752266189273116e-05
27884,undermine,2,0,VB,undermin,1.5370603009736227e-05
27885,undermined,1,0,VBN,undermin,2.0355910898048993e-05
27886,undermining,2,0,VBG,undermin,1.6400901883013047e-05
27887,underneath,15,0,IN,underneath,3.2912921447335154e-05
27888,underpaid,1,0,JJ,underpaid,1.1849086635246452e-05
27889,underscoring,1,0,VBG,underscor,2.0355910898048993e-05
27890,undershirt,1,0,NN,undershirt,1.2752266189273116e-05
27891,undershirts,1,0,JJ,undershirt,1.847187537312218e-05
27892,underside,1,0,NN,undersid,1.847187537312218e-05
27893,undersigned,3,0,JJ,undersign,3.111349680140371e-05
27894,undersized,1,0,VBN,unders,1.1849086635246452e-05
27895,understand,219,0,VB,understand,0.0
27896,understanding,39,0,NN,understand,3.527742041941541e-05
27897,understands,5,0,VBZ,understand,3.496977073642894e-05
27898,understatement,1,0,NN,understat,1.2752266189273116e-05
27899,understood,89,0,JJ,understood,0.0
27900,undertake,18,0,VB,undertak,5.338055147301803e-05
27901,undertaken,7,0,VBN,undertaken,3.654272319576585e-05
27902,undertaker,53,0,NN,undertak,9.894661001717024e-05
27903,undertakerof,1,0,JJ,undertakerof,1.2684738914136435e-05
27904,undertakers,17,0,JJ,undertak,7.670396707583777e-05
27905,undertakes,2,0,VBZ,undertak,2.550453237854623e-05
27906,undertaking,11,0,NN,undertak,4.705357385264788e-05
27907,undertone,3,0,NN,underton,2.047644890689191e-05
27908,undertones,1,0,NN,underton,1.2752266189273116e-05
27909,undertook,12,0,JJ,undertook,1.0461509237151601e-05
27910,undervalue,1,0,VBP,undervalu,1.0371165600467903e-05
27911,underway,1,0,JJ,underway,1.2752266189273116e-05
27912,underwent,7,0,NN,underw,3.793274773535626e-05
27913,underwriters,1,0,NNS,underwrit,1.0371165600467903e-05
27914,undescribed,1,0,JJ,undescrib,1.2752266189273116e-05
27915,undeserved,2,0,JJ,undeserv,1.884280815845039e-05
27916,undeserving,1,0,JJ,undeserv,1.551194604840247e-05
27917,undesignated,1,0,JJ,undesign,1.0371165600467903e-05
27918,undesignedly,1,0,JJ,undesignedli,1.1849086635246452e-05
27919,undesigning,1,0,JJ,undesign,1.1849086635246452e-05
27920,undesirable,1,0,JJ,undesir,1.1849086635246452e-05
27921,undeterred,1,0,JJ,undet,1.1849086635246452e-05
27922,undid,1,0,VBD,undid,1.2684738914136435e-05
27923,undigested,1,0,JJ,undigest,1.2752266189273116e-05
27924,undigestible,1,0,JJ,undigest,1.847187537312218e-05
27925,undignify,1,0,VBP,undignifi,1.2752266189273116e-05
27926,undiminished,4,0,JJ,undiminish,3.0741206019472453e-05
27927,undirected,1,0,JJ,undirect,1.551194604840247e-05
27928,undisclosed,1,0,JJ,undisclos,1.551194604840247e-05
27929,undiscovered,2,0,JJ,undiscov,2.2655880947683104e-05
27930,undiscussible,1,0,JJ,undiscuss,1.1849086635246452e-05
27931,undisguised,2,0,JJ,undisguis,1.879778997502594e-05
27932,undismayed,1,0,JJ,undismay,1.2684738914136435e-05
27933,undisposed,1,0,NN,undispos,1.847187537312218e-05
27934,undisputed,1,0,JJ,undisput,1.0371165600467903e-05
27935,undistinguishable,3,0,JJ,undistinguish,2.2507088173025162e-05
27936,undisturbed,7,0,JJ,undisturb,2.9706614103844477e-05
27937,undivided,1,0,JJ,undivid,1.1849086635246452e-05
27938,undo,5,0,VB,undo,3.6341472663555915e-05
27939,undoes,1,0,VBZ,undo,1.2684738914136435e-05
27940,undoing,2,0,NN,undo,2.2027099874790287e-05
27941,undone,4,0,JJ,undon,2.9683748220802265e-05
27942,undoubted,2,0,JJ,undoubt,1.879778997502594e-05
27943,undoubtedly,14,0,RB,undoubtedli,6.269738468593365e-05
27944,undoubting,1,0,JJ,undoubt,1.0371165600467903e-05
27945,undraw,1,0,VB,undraw,1.2684738914136435e-05
27946,undrawing,1,0,VBG,undraw,1.2684738914136435e-05
27947,undreampt,1,0,JJ,undreampt,1.0371165600467903e-05
27948,undress,3,0,JJ,undress,2.2329731593472613e-05
27949,undressed,5,0,VBD,undress,3.3146024701982685e-05
27950,undressing,1,0,VBG,undress,1.551194604840247e-05
27951,undreth,1,0,JJ,undreth,2.0355910898048993e-05
27952,undrew,1,0,VBD,undrew,1.2684738914136435e-05
27953,undrinkable,1,0,JJ,undrink,1.2752266189273116e-05
27954,undue,3,0,JJ,undu,2.3827095619160516e-05
27955,undug,1,0,JJ,undug,1.551194604840247e-05
27956,undulating,2,0,JJ,undul,1.541562119316068e-05
27957,undutiful,3,0,JJ,unduti,2.614007954593025e-05
27958,undying,1,0,JJ,undi,2.0355910898048993e-05
27959,unearthed,1,0,JJ,unearth,2.797936570907902e-05
27960,unearthly,6,0,JJ,unearthli,2.6998240916532463e-05
27961,uneasier,1,0,NN,uneasi,1.847187537312218e-05
27962,uneasily,9,0,RB,uneasili,4.3159930445016205e-05
27963,uneasiness,21,0,NN,uneasi,7.716543134212129e-05
27964,uneasy,48,0,JJ,uneasi,0.0
27965,uneducated,2,0,JJ,uneduc,1.541562119316068e-05
27966,unelastic,1,0,JJ,unelast,1.0371165600467903e-05
27967,unembellished,2,0,VBN,unembellish,1.5370603009736227e-05
27968,unemployed,3,0,JJ,unemploy,1.6463957129678345e-05
27969,unencumbered,3,0,JJ,unencumb,2.7344318951299136e-05
27970,unendurable,1,0,JJ,unendur,1.0371165600467903e-05
27971,unenlightened,1,0,JJ,unenlighten,1.551194604840247e-05
27972,unenlisted,1,0,JJ,unenlist,1.0371165600467903e-05
27973,unequal,11,0,JJ,unequ,6.195980341885741e-05
27974,unequaled,1,0,JJ,unequ,1.2752266189273116e-05
27975,unequally,1,0,RB,unequ,1.2684738914136435e-05
27976,unerring,3,0,JJ,uner,2.050830011573942e-05
27977,uneven,5,0,JJ,uneven,4.605207255947617e-05
27978,unexampled,1,0,JJ,unexampl,1.2684738914136435e-05
27979,unexciting,1,0,JJ,unexcit,1.0371165600467903e-05
27980,unexpected,27,0,JJ,unexpect,2.4921004782910966e-05
27981,unexpectedly,15,0,RB,unexpectedli,2.747398498397603e-05
27983,unexplained,2,0,JJ,unexplain,1.824068845576595e-05
27984,unexplored,2,0,JJ,unexplor,2.556702087303128e-05
27985,unfailing,1,0,NN,unfail,1.551194604840247e-05
27986,unfair,4,0,JJ,unfair,2.2675045768954794e-05
27987,unfairness,1,0,NN,unfair,2.0355910898048993e-05
27988,unfaithful,1,0,JJ,unfaith,1.1849086635246452e-05
27989,unfamiliar,7,0,JJ,unfamiliar,3.830949040152589e-05
27990,unfashionable,1,0,JJ,unfashion,1.551194604840247e-05
27991,unfasten,1,0,JJ,unfasten,1.2684738914136435e-05
27992,unfastened,2,0,VBN,unfasten,1.879778997502594e-05
27993,unfathomable,2,0,JJ,unfathom,2.3911904630967644e-05
27994,unfathomably,1,0,RB,unfathom,1.0371165600467903e-05
27995,unfathomed,1,0,VBN,unfathom,1.551194604840247e-05
27996,unfavorable,1,0,JJ,unfavor,1.847187537312218e-05
27997,unfavourable,6,0,JJ,unfavour,2.859038677470241e-05
27998,unfavourably,1,0,JJ,unfavour,2.0355910898048993e-05
27999,unfeeling,6,0,JJ,unfeel,3.0531558547355404e-05
28000,unfeelingly,1,0,RB,unfeelingli,1.0371165600467903e-05
28001,unfeignedly,1,0,RB,unfeignedli,1.2684738914136435e-05
28002,unfeline,1,0,JJ,unfelin,1.0371165600467903e-05
28003,unfenced,1,0,JJ,unfenc,1.2752266189273116e-05
28004,unfertile,1,0,JJ,unfertil,1.2752266189273116e-05
28005,unfettered,2,0,VBN,unfett,1.541562119316068e-05
28006,unfinished,7,0,JJ,unfinish,4.479122932264206e-05
28007,unfit,7,0,JJ,unfit,2.218060916551932e-05
28008,unfitness,1,0,NN,unfit,1.1849086635246452e-05
28009,unfitted,2,0,VBD,unfit,1.6400901883013047e-05
28010,unfixed,1,0,VBN,unfix,1.1849086635246452e-05
28011,unflagging,1,0,JJ,unflag,2.797936570907902e-05
28012,unflinching,3,0,JJ,unflinch,3.111349680140371e-05
28013,unflinchingly,1,0,RB,unflinchingli,1.0371165600467903e-05
28014,unfloatable,1,0,JJ,unfloat,1.2752266189273116e-05
28015,unfold,5,0,VB,unfold,2.2693565170769862e-05
28016,unfolded,6,0,VBD,unfold,3.816136783554518e-05
28017,unfolding,3,0,VBG,unfold,3.4451692653047954e-05
28018,unforeseen,1,0,JJ,unforeseen,1.551194604840247e-05
28019,unformed,2,0,VBD,unform,2.3911904630967644e-05
28020,unfortunate,38,0,JJ,unfortun,3.5164421728864684e-05
28021,unfortunately,14,0,RB,unfortun,4.735076978522777e-05
28022,unfortunates,1,0,NNS,unfortun,1.0371165600467903e-05
28023,unfounded,1,0,JJ,unfound,1.551194604840247e-05
28024,unfrequent,1,0,JJ,unfrequ,2.0355910898048993e-05
28025,unfrequented,2,0,JJ,unfrequ,2.655230156288365e-05
28026,unfrequently,2,0,RB,unfrequ,3.102389209680494e-05
28027,unfriended,1,0,JJ,unfriend,1.2752266189273116e-05
28028,unfriendliness,2,0,NN,unfriendli,1.922869398239339e-05
28029,unfruitful,1,0,JJ,unfruit,1.551194604840247e-05
28030,unfurled,2,0,VBD,unfurl,3.0967494054800804e-05
28031,ungainly,7,0,JJ,ungainli,3.7425617234325264e-05
28032,ungenerosity,1,0,NN,ungeneros,1.2752266189273116e-05
28033,ungenerous,5,0,JJ,ungener,2.8975426448135054e-05
28034,ungenirt,1,0,JJ,ungenirt,1.2752266189273116e-05
28035,ungently,1,0,JJ,ungent,1.551194604840247e-05
28036,ungerman,1,0,JJ,ungerman,1.2752266189273116e-05
28038,unglazed,2,0,JJ,unglaz,3.102389209680494e-05
28039,ungodly,2,0,JJ,ungodli,2.0742331200935806e-05
28040,ungovernable,2,0,JJ,ungovern,1.6958003402273034e-05
28041,ungraceful,1,0,JJ,ungrac,1.0371165600467903e-05
28042,ungracious,4,0,JJ,ungraci,4.29399967110606e-05
28043,ungraciously,1,0,RB,ungraci,2.0355910898048993e-05
28044,ungrammatical,1,0,JJ,ungrammat,1.2752266189273116e-05
28045,ungraspable,2,0,JJ,ungrasp,2.715442126556809e-05
28046,ungrateful,12,0,JJ,ungrat,2.33564732405236e-05
28047,ungratefullest,1,0,NN,ungratefullest,1.2684738914136435e-05
28048,ungratefulness,1,0,NN,ungrat,1.847187537312218e-05
28049,unguarded,1,0,JJ,unguard,1.2684738914136435e-05
28050,unhallowed,1,0,JJ,unhallow,2.0355910898048993e-05
28051,unhand,2,0,IN,unhand,1.6958003402273034e-05
28052,unhandsomely,1,0,RB,unhandsom,1.551194604840247e-05
28053,unhappily,7,0,RB,unhappili,5.336142804081613e-05
28054,unhappiness,3,0,JJ,unhappi,2.4255274789752893e-05
28055,unhappy,34,0,JJ,unhappi,3.2963713833343356e-05
28056,unhardened,1,0,JJ,unharden,1.551194604840247e-05
28057,unharness,1,0,IN,unhar,1.2752266189273116e-05
28058,unhealthiness,1,0,NN,unhealthi,1.0371165600467903e-05
28059,unhealthy,5,0,JJ,unhealthi,1.771944348872074e-05
28060,unheard,7,0,JJ,unheard,3.4775710576361726e-05
28061,unheeded,1,0,JJ,unheed,1.551194604840247e-05
28062,unhelmeted,1,0,VBD,unhelmet,1.0371165600467903e-05
28063,unheroic,1,0,JJ,unhero,1.2752266189273116e-05
28064,unhesitatingly,1,0,NN,unhesitatingli,1.0371165600467903e-05
28065,unhindered,1,0,NN,unhind,1.1849086635246452e-05
28066,unhitch,1,0,VB,unhitch,1.847187537312218e-05
28067,unhitched,1,0,VBD,unhitch,1.847187537312218e-05
28068,unholy,4,0,JJ,unholi,2.8569976692415553e-05
28069,unhomelike,1,0,JJ,unhomelik,1.0371165600467903e-05
28070,unhooped,1,0,JJ,unhoop,1.1849086635246452e-05
28071,unhurt,1,0,JJ,unhurt,1.2752266189273116e-05
28072,unicorn,1,0,JJ,unicorn,1.2684738914136435e-05
28073,unicorns,1,0,JJ,unicorn,1.2752266189273116e-05
28074,uniform,25,0,NN,uniform,6.864382966418534e-05
28075,uniformity,3,0,NN,uniform,2.1809983611296952e-05
28076,uniformly,3,0,RB,uniformli,1.7797491834083385e-05
28077,uniforms,10,0,NNS,uniform,7.390330518072978e-05
28078,unillumined,1,0,JJ,unillumin,1.2752266189273116e-05
28079,unimaginable,4,0,JJ,unimagin,3.482869955143866e-05
28080,unimaginably,1,0,RB,unimagin,1.2752266189273116e-05
28081,unimaginative,1,0,JJ,unimagin,1.2752266189273116e-05
28082,unimagined,1,0,VBN,unimagin,1.551194604840247e-05
28083,unimpaired,3,0,JJ,unimpair,1.8191651604412435e-05
28084,unimpeachable,4,0,JJ,unimpeach,3.952540288965369e-05
28085,unimportant,4,0,JJ,unimport,1.8721360533975483e-05
28086,unimpressible,1,0,JJ,unimpress,1.0371165600467903e-05
28087,unimpressive,2,0,JJ,unimpress,2.550453237854623e-05
28088,uninformed,1,0,JJ,uninform,1.1849086635246452e-05
28089,uninhabitable,1,0,JJ,uninhabit,1.0371165600467903e-05
28090,uninhabited,3,0,JJ,uninhabit,2.407227371744698e-05
28091,uninjured,4,0,JJ,uninjur,3.241864277885817e-05
28092,uninspired,3,0,JJ,uninspir,3.111349680140371e-05
28093,uninspiring,2,0,VBG,uninspir,2.550453237854623e-05
28094,uninstructed,2,0,VBN,uninstruct,2.715442126556809e-05
28095,unintelligible,9,0,JJ,unintellig,5.6666268498421944e-05
28096,unintentional,3,0,JJ,unintent,1.6495808338525853e-05
28097,unintentionally,2,0,RB,unintent,1.635588369958859e-05
28098,uninterested,1,0,VBN,uninterest,2.797936570907902e-05
28099,uninteresting,2,0,NN,uninterest,1.541562119316068e-05
28100,uninterrupted,3,0,JJ,uninterrupt,2.545951419512178e-05
28101,uninvited,3,0,JJ,uninvit,2.1809983611296952e-05
28102,uninviting,2,0,JJ,uninvit,2.0742331200935806e-05
28104,unique,7,0,JJ,uniqu,3.9432605942430656e-05
28105,unirrigated,1,0,JJ,unirrig,2.797936570907902e-05
28107,unison,5,0,JJ,unison,3.6264739220164035e-05
28108,unit,1,0,NN,unit,1.0371165600467903e-05
28109,unite,2,0,VB,unit,1.635588369958859e-05
28111,unities,1,0,JJ,uniti,1.847187537312218e-05
28113,units,3,0,JJ,unit,3.748251189633364e-05
28114,universal,19,0,JJ,univers,3.716475009759274e-05
28115,universally,2,0,RB,univers,1.635588369958859e-05
28116,universe,8,0,NN,univers,3.682023214521506e-05
28117,universities,2,0,NNS,univers,2.550453237854623e-05
28118,university,18,0,NN,univers,0.00022954079140691608
28119,universitys,1,0,JJ,univers,1.2752266189273116e-05
28120,unjust,8,0,JJ,unjust,3.998923757092624e-05
28121,unjustifiable,1,0,JJ,unjustifi,1.2752266189273116e-05
28122,unjustly,1,0,JJ,unjustli,1.551194604840247e-05
28123,unkempt,4,0,JJ,unkempt,3.972620785755126e-05
28124,unkind,8,0,JJ,unkind,4.471805136803926e-05
28125,unkindly,1,0,VBP,unkindli,1.0371165600467903e-05
28126,unkindness,2,0,JJ,unkind,2.655230156288365e-05
28127,unkinship,1,0,NN,unkinship,1.2752266189273116e-05
28128,unkivered,1,0,VBD,unkiv,1.847187537312218e-05
28129,unknowingly,1,0,RB,unknowingli,2.797936570907902e-05
28130,unknown,54,0,JJ,unknown,0.0
28131,unlasting,1,0,JJ,unlast,1.0371165600467903e-05
28132,unlawful,4,0,JJ,unlaw,2.6631428927077128e-05
28133,unlearn,1,0,VB,unlearn,1.0371165600467903e-05
28134,unlearning,1,0,VBG,unlearn,1.0371165600467903e-05
28135,unless,78,0,IN,unless,0.0
28136,unlighted,1,0,JJ,unlight,1.0371165600467903e-05
28137,unlike,13,0,IN,unlik,4.220596376964221e-05
28138,unlikely,11,0,JJ,unlik,3.4651889823295793e-05
28139,unlimited,7,0,JJ,unlimit,3.891104133671158e-05
28140,unloading,1,0,VBG,unload,1.1849086635246452e-05
28141,unloads,1,0,VBZ,unload,1.847187537312218e-05
28142,unlocatable,1,0,JJ,unlocat,1.2752266189273116e-05
28143,unlock,1,0,JJ,unlock,2.797936570907902e-05
28144,unlocked,17,0,VBD,unlock,6.098660829151695e-05
28145,unlocking,4,0,VBG,unlock,2.626802024006003e-05
28146,unlooked,3,0,JJ,unlook,2.228471341004816e-05
28147,unloose,2,0,VB,unloos,1.5370603009736227e-05
28148,unloosened,1,0,VBN,unloosen,1.2684738914136435e-05
28149,unlovely,3,0,JJ,unlov,3.111349680140371e-05
28150,unluckily,3,0,RB,unluckili,2.293309915220172e-05
28151,unlucky,7,0,JJ,unlucki,6.091292450998277e-05
28152,unmanageable,4,0,JJ,unmanag,4.861121288626229e-05
28153,unmanly,2,0,RB,unmanli,1.541562119316068e-05
28154,unmanned,2,0,VBD,unman,1.6400901883013047e-05
28155,unmannerly,1,0,JJ,unmannerli,2.0355910898048993e-05
28156,unmarred,1,0,JJ,unmar,1.0371165600467903e-05
28157,unmarried,2,0,JJ,unmarri,2.2072118058214742e-05
28158,unmasked,1,0,IN,unmask,1.2752266189273116e-05
28159,unmeaning,1,0,JJ,unmean,2.0355910898048993e-05
28160,unmerited,2,0,JJ,unmerit,4.0711821796097986e-05
28161,unmindful,3,0,JJ,unmind,1.7587072670583116e-05
28162,unmingled,1,0,JJ,unmingl,1.2684738914136435e-05
28163,unmitigated,2,0,JJ,unmitig,2.536947782827287e-05
28164,unmixed,2,0,JJ,unmix,1.879778997502594e-05
28165,unmolested,3,0,JJ,unmolest,2.2329731593472613e-05
28166,unmoved,8,0,JJ,unmov,3.648977786486671e-05
28167,unmusical,2,0,JJ,unmus,1.5370603009736227e-05
28168,unnatral,2,0,JJ,unnatr,3.102389209680494e-05
28169,unnatrally,2,0,RB,unnatr,4.0711821796097986e-05
28170,unnatural,21,0,JJ,unnatur,2.142658379058801e-05
28171,unnaturally,3,0,RB,unnatur,1.8888756166140648e-05
28172,unnecessaries,1,0,IN,unnecessari,2.797936570907902e-05
28173,unnecessarily,2,0,NN,unnecessarili,1.7255407765913584e-05
28174,unnecessary,20,0,JJ,unnecessari,1.7854918350602404e-05
28175,unnerstanin,3,0,JJ,unnerstanin,6.106773269414698e-05
28176,unnerved,2,0,JJ,unnerv,2.2072118058214742e-05
28177,unnoticed,3,0,JJ,unnot,2.3827095619160516e-05
28178,unnumbered,1,0,JJ,unnumb,1.2752266189273116e-05
28179,unobserved,3,0,JJ,unobserv,3.8054216742409304e-05
28180,unobstructed,2,0,JJ,unobstruct,2.550453237854623e-05
28181,unobtrusive,5,0,JJ,unobtrus,3.3887850416889736e-05
28182,unoccupied,9,0,JJ,unoccupi,3.75715278355799e-05
28183,unoffending,6,0,JJ,unoffend,3.332207402968574e-05
28184,unofficial,4,0,JJ,unoffici,4.148466240187161e-05
28185,unopened,2,0,JJ,unopen,1.824068845576595e-05
28186,unornamental,2,0,JJ,unornament,1.884280815845039e-05
28187,unornamented,1,0,JJ,unorna,1.0371165600467903e-05
28188,unostentatious,2,0,JJ,unostentati,2.0742331200935806e-05
28189,unostentatiously,4,0,JJ,unostentati,4.148466240187161e-05
28190,unowned,1,0,VBP,unown,2.0355910898048993e-05
28191,unpack,1,0,VB,unpack,1.2684738914136435e-05
28192,unpacked,1,0,VBN,unpack,1.2752266189273116e-05
28193,unpacking,2,0,JJ,unpack,2.0742331200935806e-05
28194,unpainted,5,0,JJ,unpaint,3.774535278663329e-05
28195,unpalatable,1,0,JJ,unpalat,2.797936570907902e-05
28196,unparalleled,2,0,VBD,unparallel,1.4813501490476236e-05
28197,unpassable,1,0,JJ,unpass,2.0355910898048993e-05
28198,unpeopled,3,0,JJ,unpeopl,3.248113127334322e-05
28199,unperceived,2,0,VB,unperceiv,2.710940308214364e-05
28200,unpicturesque,1,0,JJ,unpicturesqu,1.0371165600467903e-05
28201,unpiratical,1,0,JJ,unpirat,2.797936570907902e-05
28202,unpitying,1,0,JJ,unpiti,1.2752266189273116e-05
28203,unplastered,1,0,IN,unplast,2.797936570907902e-05
28204,unpleasant,14,0,JJ,unpleas,4.17102498005233e-05
28205,unpleasanter,1,0,JJR,unpleasant,1.2752266189273116e-05
28206,unpleasantly,6,0,RB,unpleasantli,4.783426397201885e-05
28207,unpleasing,1,0,VBG,unpleas,1.2752266189273116e-05
28208,unpoetical,4,0,JJ,unpoet,4.148466240187161e-05
28209,unpolished,1,0,JJ,unpolish,2.0355910898048993e-05
28210,unpolite,1,0,JJ,unpolit,1.2684738914136435e-05
28212,unpopular,6,0,JJ,unpopular,3.402220659005758e-05
28213,unpopularity,1,0,NN,unpopular,1.551194604840247e-05
28214,unpossessed,1,0,JJ,unpossess,1.1849086635246452e-05
28215,unpossibility,1,0,NN,unposs,2.0355910898048993e-05
28216,unposted,1,0,VBN,unpost,1.1849086635246452e-05
28217,unpracticed,2,0,JJ,unpract,2.550453237854623e-05
28218,unprecedented,5,0,JJ,unpreced,1.620050020658821e-05
28219,unprejudiced,3,0,JJ,unprejud,3.111349680140371e-05
28220,unprepared,7,0,JJ,unprepar,3.840501886023098e-05
28221,unprepossessing,2,0,VBG,unprepossess,2.0742331200935806e-05
28222,unpretending,8,0,JJ,unpretend,5.690028359503229e-05
28223,unpretentious,1,0,JJ,unpretenti,1.0371165600467903e-05
28224,unprincipled,2,0,JJ,unprincipl,2.0742331200935806e-05
28225,unproductive,1,0,JJ,unproduct,1.0371165600467903e-05
28226,unprofessional,1,0,JJ,unprofession,1.1849086635246452e-05
28227,unprofitable,1,0,JJ,unprofit,1.2684738914136435e-05
28228,unprofitably,1,0,RB,unprofit,2.0355910898048993e-05
28229,unprogressive,1,0,RB,unprogress,1.0371165600467903e-05
28230,unpromising,3,0,JJ,unpromis,2.5405808421852022e-05
28231,unpromoted,1,0,JJ,unpromot,1.1849086635246452e-05
28232,unpronounceable,1,0,JJ,unpronounc,1.0371165600467903e-05
28234,unprosperous,1,0,JJ,unprosper,1.551194604840247e-05
28235,unprotected,11,0,JJ,unprotect,3.1525872539304704e-05
28236,unprovoked,1,0,JJ,unprovok,1.2684738914136435e-05
28237,unpunctual,1,0,JJ,unpunctu,1.1849086635246452e-05
28238,unquailing,1,0,VBG,unquail,1.0371165600467903e-05
28239,unqualified,1,0,JJ,unqualifi,1.1849086635246452e-05
28240,unquenchable,2,0,JJ,unquench,2.710940308214364e-05
28241,unquestionable,1,0,JJ,unquestion,1.2752266189273116e-05
